Name,Type,Latitude,Longitude,Address,Rating,Description,Photo URL,Google Maps Link
trainingsraum EMS Training Studio Haidhausen,gym,48.12824749999999,11.5996835,"Pariser Straße 29a, München",4.9,Gym. Rating: 4.9.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3c1LDSaPmR33taoG55_tGM7aBkKx3bPlTaWbTa2TJ8DvoQHRgY99U-q2u2pBzVb07SIKgnnEMkW8_UrQvv509AOBn-IA-PupBCqcoQv3DzcdAKu5PeRU826mDpKqiuVFbIwKalhHi8u7NkZr4P-vzs27cNf0WAMhd6ZFes2HYoxpdcg0Wq1Um3nn7UO4Yk2tbAM1-mMWZ8Na1BEwuENOIho0dHjlB6cfQFMEvX_Bb0BXFeWwS5O_n98Y39dFYt_So6gMjwEhvbLtUnuEGMGrMsJon90WT8Twb7duFnG4JFIH6J8SL990o86TKOKdmyXTc00xT3I9lRERf24l-uth-Zv3QrrNWfHcIzVG5TBbb4SLO0gDf7khdAjtTGPEdGheOI2DclqJm91rdD602xwPT3TidMLnEaIFSNirG-WuhXhoKlBzgbO69ZxOZgQj_YGgAHhT2z2RoepUHWV2AuWz4q1tmaD1iPW7Sxos-seALEM-l7U2gOUnKqMdZV7l93BchjYwIEzjlqrZYZ7DIX1ErYgimTDjOqdqM2RNxNY2bR1HhdgoPnYtaqx9Znok2avDjg6yEnRZESctWqgMM_BIW-1J5QzSd91u28KRLyvmaEKq1r6c0j92y8niusFQPU&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJE00eGH7fnUcRskXMrUDyyqw
clever fit München-West,gym,48.1341979,11.5263808,"Hansastraße 18, München-Sendling-Westpark",4.6,Gym. Rating: 4.6.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3-ChC8rBZZ3gSDlMEvjQ6jkUEaCw4azvtPdwNei9_S9dJboPWh82-4K6pB5rLSGd1tyKTu16fBFcX54tK-PLBSw-SLUF_Iu7N89OR_aL-bbyAXkLlknMuVIdovOU9IGPlxuONLBAbDRvD8PmbjXrSVGWVKU3gY5wkD1dXJyJbwNPpTBvEqGU3_foqroaTwB1aTNLAx07YmwEj_LV9UGaqkSOaDqOW4G8tirfXAMGdiiWHHz1wl-FC2Tiqt6tXqRxyDbZQxHylPZeUKwOaIWXXVrnluAwcAmbaBCCESjiQ46AI8Gfpz7CzDfl1gsGQmL0Noh4Xpll4&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJVRkE8KPYnUcRLxunNC9WiLg
SV 1880 München,gym,48.132298,11.524829,"Tübinger Straße 10, München-Sendling-Westpark",4,Gym. Rating: 4.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1gjsIyrG_J7A3rTY1-OQtqf2kdi4L5azP2j8XczMqf_Cl1c-qZegsQiBmojjMbPCarLFFOHLq-klu1Sqfp4-vYaI_jM2EqZznDAwRfowyoun37-morzWsBuXugb7EjpX3NG9NCaMIv6b3bLuxXKOhvYjUJ5UHGQ9zUTL4y9rxYLy8t0TU9I8CaUo7g5xbGpzpc0Di8DRBTtYSCD0lZOYJGaw9ycU6QQdanmjOjAZPaFna6slKuNkx_JF2oIB_tOG44jmWbaPOQSyqneGcrIGNvuhctvF8551V9HId7-lY2goris6p5_15z12eTM7jQ48QPa4_xmUo&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJG06moKPYnUcR2IMu2TpfN_w
Fitness First München - Sendling,gym,48.1225067,11.5445443,"Lindwurmstraße 114, München-Sendling",4.4,Gym. Rating: 4.4.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0uPOy5qlWASfrn4grjx2pQqiWd286QlSYZ5SNMf2EBST-Kv7utd6TjZGP2rjmu9CyuEb3SyhtYO2fnCz6ozGZKvlEx21tavK2Vp1ngUbnF-1LjYqm2m_iSCCYpm2A2bSk4ibtC-S9cTEVQdWPQPICfQKUc7FdbyxxnpO0y2HfeGJEBSkXAxuGen0H6nEJ5lc9PF3yy6lfP0h8KN_SQguB4wy2xE01iHBIdJBlZLKqCd8tg47hXzh9KCiFlWZdyf1N92bh19J_FONZz4u34fenSoyefXow98Cc8g1y-VbWHhYUGGZn-dEu19035RfeDxUZRzReLbpY&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJ995eYkvfnUcRhcHCua6HLRA
shape2style personal training @ EMS,gym,48.1331806,11.5342343,"Ridlerstraße 46, München",4.8,Gym. Rating: 4.8.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3emf1RseiwlAO_R1OD8jpxKN6el7UZiXKikgaEOD22d1s_T1k0Q61R10NPfVCjmAlZp5tF35LhJFrQLGdIbU1-FtvAaABpZKrd47iUwRzbtTpPyQCdrzHrKqm5Y3nakGMG7tm2pdfl1CSVnGtga_SFhNMbICt3w3y_5W_KXlhTKtSzLTu1VS-gx6F49DrlRfE0fq3v-9z9MtxUN8f8W2DFa-sbzEl3-gNP_gRIcXTl2YFk2UFbiKZ_Yql9aCNrEgj6JI4JdVwoDu9SWqcfTu47bzDNtnCPLcc9EtZhiro1WUKwxwiWJRO1ksl80ZvqUIF7JbPBYDw&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJXcHuWa_YnUcRqY14epqlfcI
FitX Fitnessstudio,gym,48.1295799,11.5320892,"Landaubogen 1, München-Sendling-Westpark",3.9,Gym. Rating: 3.9.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN09RB2j-u0SM3WcpbkhLhyl6fQVPc02PUeD5fqHsx5stF0iXz4w4TIyerh-JEyk_PJO77MZeS4K9JRar4FO_6lzDFSFBM4M35px6EUGbXe_oRvokUfgt8Qw3an9yY1sRIvzzJLVrXpRjBdMif9TVCE0JMh55DoTHabqfSpVxkoubrB8vO8-5O__EJFaKHhJO__xdRG3Fcspci-YcINokjblqhI3VOZ7Zan0Kde8dXqZdiHLKdJWWpWbtG_J1DyGyrEADHiP9H6F1l-QJnlJbqD425KH2FdfNBlocMYctmXN_0Caxw7yHoOXAzDybNM9wHnVg0OCAQrHJosoc5fDQpC0i6pL11SG8BVadcBVgxbdjmVT37NBbU6cwJq8iOhxTZhIDiGw5GimDnTnarJZZcbGiY3OS84PIi5nCLsjj9A0H_Nv5YsDnmXznZYXyr0qIEMUXfa_UtMUaKdWaO0Et_0oLqG9EsmV3Sa0oC5o_3W5qj_ZfYA5--orFMkJBhBNCcID0TPoQu0bvxJZtBlTH8v5th6ivPGn81y0afoL2okMl_mx4qNfJRsCFwOQ_-RyGB4Pw_iqZ-8JX1bU8vqRseyY6BQWxWzFELfooCque9k1jWE-ohBBA0TTmaTqUf_vLPfPckPX&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJc0Hf96_YnUcRuoo52f35-vc
Therapiezentrum am Westpark,gym,48.1242665,11.53456,"Am Westpark 7, München-Sendling-Westpark",3.3,Gym. Rating: 3.3.,,https://www.google.com/maps/place/?q=place_id:ChIJb_2YNrHYnUcRv3FNwN22GSk
Lady Sportiv,gym,48.1229498,11.5410946,"Spitzwegstraße 11, München",3.7,Gym. Rating: 3.7.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0yaUk6x2Fb2-3Y_CfBJwvgnYJ5ihsXguoSPUCEHNAScSwJ701x7aWdBPqt6o9IPZi10rGg4FO-rTI6Nv35CjXpfTsj0sCFi72SgbkK83DFca1ZYRvYTz1JnRE56UpfP4LwJo-wFkA3FcSsRYL5PPRT3tzcp-vmmgK7S4tqUo2c-Kqwv-3H6IajtbKG5mDPvpos4yr4v8TSSV9eryL3yY4J3WXfaYgxNTZ_K2AJmUM9bPsIXsxwPAQuqKBVkmnza7b74AzAs5H7lyKSRHFFs2cX-zCbTzdtlcnp5cp7plYxgfs8JteKVvPStRZgYGXk0Yn14Gq84F8&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJj9WUobTYnUcRxGhVzKl1_jY
YogaBee,gym,48.1337499,11.5373942,"Heimeranstraße 49, München-Schwanthalerhöhe",5,Gym. Rating: 5.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1it5p0K9V_9JSjxuEq84epArUtzY9Eo8yTUUtTa_a2n_vtQaIy4Txa3yC5E1R8MniNbB1J4QSns7CShD-KpH3mklUeMWIvXqWaYD8FcDmHG32-gcVs67kuw5cE01kHigV9ji3nSoo8kDb3FlvTZCLkVUbQIVEJ6hdQ8oeLLwbmoo_Eo3EqD9tv2cHDqq_xumVRGNeHtknu42KFbN9xWuKSu-vDGymAW46eQZNEsVLUiMkbowoSEYjH9AWWiPyttiLgocXJAgp8vDkeyJT266mflCDf5oDc95Oqj-EJhvjYIrHeQL441uZbJMbZsWCIwZInPPcE6cQ&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJJfHwx6DYnUcRvv_R47yTS4g
Olympia Hall,stadium,48.1748152,11.5499705,"Olympiapark München, Spiridon-Louis-Ring 21, München-Milbertshofen-Am Hart",4.5,Stadium. Rating: 4.5.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN17PE-L-J_JHPxJiaGvjPzVDX1hbFbwp_9Q3uf0P2Aplwy7H28hWgkGYVG7tX_bHmsiqBP9xudY7nFDbnDNeJM1pZ1eAoyltlEJAiAbJI6CIfF-xeWnWES1DeYDSMhjFl4O8hb5eIdQH52W9E1X_jbyN6dslVmQJ30m2anHzKKWanVL8G-l1tIR5r-_CXV37cSACaV_x-VvTxonelL_Sqi5XQ9cYjv1tdpRaj9AVOKMRRtKofAB_u_VCzrXMrricA3sYJhWGI7eMgctQdBqUvYzCfD2ZZVpfGM1CwKF_JMpwZ0LfJ4-nL8PY8uKmkf98thxZxZCBT4&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJk2y6kQ13nkcRXJMHYxkPOKY
Olympiastützpunkt Bayern (OSP),stadium,48.1751093,11.5465417,"Olympiapark München, Spiridon-Louis-Ring 22, München",4.8,Stadium. Rating: 4.8.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3Y2wHu8mVItuHtH0CzhGKIGSRkuexB-yYE5h1hfcWAJjZW86GNxRUZ_MJO2Sjs9haofFMv3S4b2NlW3dPXXVzDhWlgbrYsXxgoVaFTa3BdKeoCPXoc7_WzG9tUAN_pZ9xz4RL2sdFBLuHrbHxlN4TPkOfxwR79Gjl7am5VNRwK-pL8OrKT02tf8seWl2fv4_JymuzUyaczuPeQKAXVzu-CbGIRj450InIv3FEu0h5ijMyAvHAxI9Pkx5y2vE-ix2-j4JF2Aem05kvMfzi2Bu5dzCwUDNmNwzMtVAxCjqLVaFCMwu_NDZocyZi0ibdD_Yz0Et-nKhQtWa7iUvyXKcsGk4eoq3qsnWgXxbV08nQgfmuS_y6vKYRHB5lzxm2vbLgZADObFKLUBf3b6Xd2i6C65kgBAArA4tXiAxi8A_6YbledJ4oPGSNHEycFeoGoIZ3gDlExhptiFsC3wVtFGKL3sTy7kxQGFUlaKPG-dlPx8kF-hAz8z5KYDom6sq0-15fMNyDAr8Jxw2wb4lcyvmJWcUWs1GyjQGQP5Z_zmBPwPZwS39ULpHplEV8qEFoeVT5fV3uPp2PSs6MJDNV6X5JniNQ53-LYyy38h1_Hu26LXj3AqWgeq7C8C4p86kUR83weikfm&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJC4AoDZ93nkcRDBUHRwQEqMI
Städt. Stadion a. d. Dantestraße,stadium,48.16798049999999,11.5289231,"Dantestraße 14, München-Neuhausen-Nymphenburg",4.3,Stadium. Rating: 4.3.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0fRQd0805jzNoDB6VlIpeEAIcq2DWlun6FsHA5Leb4Q4JVBLuA4ZRPDd9j4ShZil6weujicD-MkDSCIaG9YyaIRjxAyYTWcVgslbQ06ALmRxXv-A68YTYiYmfU1ZvTbJ54d0yNgfO57irxm-8dh911Z3Coy2i6bg8N2TDoAKVNtZz_CKRENIzu7wp55YJpC2JK_WCEqPg6dr1sBeFzyQ_eC6ZGvbxCK7cm2KKTfAQ0ojwkxhGimVqyp3QcGHhNavTGhXwa-VWw2BbKBiePASmBPngkKye7YXpiEajgQpLvTtrpJK1NaTMHwrAKpNzwie2UDsVHD_WY4LfnKXfUMuh6iyzh0gRbT-9oBpWgOfWcT9c59gXTBdEcH5qW0afMlbDmFrES-d7ibsIdJgXy0U3fgE_6BauYtKv34LhVEjUQw6WUaQngp7moV9u5vRI7dH68aSUnlXlCEVyaBIESh9Pu6B78RGfCZwiYX2CebE-I73xI1FhX6XXvCdAXQ4rPaz6gldozR7caVIZGdJvUNaCRia5jFxesnMYYtS1ZlBj62AlMYML3HTopfLpXEjKx9HXVeRO4toejRqV2E147oh_yYS9NVpgkM47fO_sx2BWjGAn694oIYWALaFCLUxYTewmYO_8z&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJyRUSg0R2nkcRZE8RhPTVraM
Sportanlage SV München 1880,stadium,48.1313875,11.5243945,"Sportanlage SV München 1880, Tübinger Straße 10, München-Sendling-Westpark",1,Stadium. Rating: 1.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2Bj_60iTnrDuHRaQWgz_LR2L5pGzmjAVu2zcnShWTCEjxl8y4QVF_0tZBTKwGXGs7BT-LMhluWT_BPkJvhcggpFkWeM5eJCQVgyqpYMRKb1wIJ2JnoXdtbWwCtUbXk0SoKyykGp2LB-mSbxXag0Fu6J90gsC5gd185DzlJuXq82qkocpoXFbgGgAcmJUe_r2X6f5JmNLx_fpQznrCIB4GRcP5eXMP7fQYJP5vXUgJsJKcdBXGQlMm_LVK4Sj8gWgZBfk8X2P9QkFMgNnqcoBqVYU7lDWGf0K6kleoyNfmRJfNu_8x9MnGALvX6JkiYtaZiy6qklYIXJP8x_OIeBY20cu8p0Ut5G43f9Wgh13abegcOPMkfSo4kftvBGXmuqjcgxYtHHTfWFneEhCUC0TqfRsI12kbNEcolbOMIHQSkTVYV9oMsQP3fiEDgU84eghQWMR_eKVHIV4YaURWJVWl6vz1-zI7NIgBC0anWwZsVVrnbeQVZuw9NqA_o88QIN--vB8vQ3QGlF3vwei06YS81ofzTiBGr6mnFBCTfBT7jGNA1X2u_WBdak5cwK3okUUC0O0GanRWissBX123u_oLpJJAnjqYvcXFJvqp0SfPjmXQ-GsPec_QdMviJRggRYXnDchwP&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJVVVVEaPYnUcRj-2ThPHahb0
St. Peter,church,48.1366805,11.5756044,"Petersplatz 1, München",4.7,"Munich's oldest church, housing the jeweled skeleton of St. Mundita, plus a tower with city views.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0AIOcpOItULyTrwCRc1bwq0kSUsaXRDPu1ql-DBgVleAG757X2d4u7jj1AHxbVSoLThUU7oPh6kp4x0Z77vP0YQy8smolB4JvoyNmSdxbGwhL8XKBgtL__IdKkAHMhWtjGjyfXVxF0NTpTrZNmg_RilVkZ2Qay5dQjkauEEpzs6Hm_v2ipyR728QbnPU-6gzFaMEx2pgki0U3AEfo2OzgiMKKOI885DOIyOzXi9K6K3CVVDewTHBFjqWaItYbKIw2sfXC0TtxYsknqjLPF9O_BnddW4qd0O5jt4JOB5i4TQxALQo7U-f_0I74OP99s6s36AU1s-6CUmTlHVjf3eZKGSWaGqM7o0kZDohLBoZqBzQTJeBLE9wOr_sy0FmcyrrJh_T_E5-DgaJT-zlHXUVID3fZAdn9jHu5hyz8yF82GrZLHoE975wN1jiO_zq9igDDMKScm0ehj-xa9em9yTLF1TJpCLb3SsSPHO3c4eZHGtg-6pT4bv5hGyrG4d0K9ddrP0c0MSHu2W47u1PBm0306HV2nc8OYgAl0rBMt0kL0Ce8tTNbg3xt_V9PLIu2n93Y6Qj3PpoIbgsx4k5Ce7iIqeJfNtnt-i9yfIstTNcJWwTrCOq0w4Nr9i984hiPAn76-Vg&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJWf1sxYp1nkcRZ6zUjjDyka4
Allerheiligen-Hofkirche,church,48.1404813,11.5800289,"Residenzstraße 1, München-Altstadt-Lehel",4.6,Circa-1820s church damaged during World War II & restored as an event space with a modern interior.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3aCGZazVdgvfleeM7ADC0LNGhdKGBFrMqbmKszhhfrlVfhcV14OuimQaJPaqd0WzcWOisxMbBSAKHzZyVz8Pbum-ydkvAs5qkONeVwE8cXxA4lZsIKqrJzC2jaXUpXd-5LoA4LgXW_Td4gZWZToMMjWIUA4sOmSRENaEWAhtBWC12aFMAbN8ntShtxQUOXlYZSGV_gBPdKot9iWPk3DiwKoF0Gg-hj2bqgK4vZlueFq02iuhlsqYXcRIQ_1R1qhKJaQBdRw3nnx2gOk6iC4IAlnGY2ufauBaN8Sl3_ybb8OguN555ShpklFnwOGPpkaqxG_Wuxxy6RMNzEXkYHAkseJq0sWuVoawl1GsR5ufjQj16FRfMZemBJuXNx2H1EJIaR-3IlHwtj1EB0496ovMDmbB4cBV0AUly7D5J71Xfx874SgmxPJpz53yKt3v8B1XJW0kCqm4DFdoNBw-GQ8Fs-SGe2l6tmtXAV66HYr-YrzZ4I3_IJoKonucO6NCs3R0XqAcQ3jUvfj3Mpo8ioUd03NK2yCefgdmGpswdTA7xxQXO2q1qi5RP8AqnKBrgA2-c2vttkedV_G4g1QQ5qwFC2w3DxZRqWtSXLlwlXaQEuCwjVwAGp78jQrKZPc4CZHcjUfQ&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJ53d42Ix1nkcRKKwyYPuU-DU
Diözesanverband der Mesner,church,48.1421641,11.5601658,"Dachauer Straße 5, München-Maxvorstadt",No rating,Church. Rating: No rating.,,https://www.google.com/maps/place/?q=place_id:ChIJqUFFzPt1nkcRwb5p1U7vwUg
Kirchliche Allgemeine Sozialarbeit (KASA),church,48.1429011,11.5568627,"Seidlstraße 4, München-Maxvorstadt",No rating,Church. Rating: No rating.,,https://www.google.com/maps/place/?q=place_id:ChIJ6YPBcvx1nkcRgcmjyREEnAs
Jesus Freaks München e.V.,church,48.15102900000001,11.5584386,"Dachauer Straße 90, München-Super+",5,Church. Rating: 5.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1kYIMAweHHnl3Ab79tampkjftECpr4t7JOmOqlqPgzj8hwbUozYPgazJm67Y8Qzb4Qw4tnJvB1n28CalYzX1xr-roq5JOvpshoIFLXPGAqSg70z2OZgVP_vXzrdMt7pzlNREgkADeqvVOCQFchSQ0aYMzdtnBzpJlnILeo0HLb1QHT6ZQOxy0ehuSe6a4HMR9LjLqKClJm2x8b4AySceJiUlzKJQvXtodu4OZ4ZdloZ8HAK-HSFxC6oX2VIHd_f27DM06LacjkbBDgb-Jy9K6Z7HxaoGwG_foL5zcnDBod04B5ibTADTE4gmyKvw5HzSfnxiRyOHM&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJUVDnNuZ1nkcRROag2_aUCns
Kirchliche Umwelt- und Klimaarbeit der ELKB,church,48.144513,11.5658282,"Katharina-von-Bora-Straße 7-13, München-Maxvorstadt",5,Church. Rating: 5.,,https://www.google.com/maps/place/?q=place_id:ChIJEcYoE_B1nkcRoBr773BaaTM
Katholische Hochschulgemeinde an der LMU München KHG Leo 11,church,48.15494289999999,11.5828337,"Leopoldstraße 11, München-Schwabing-Freimann",4.4,Church. Rating: 4.4.,,https://www.google.com/maps/place/?q=place_id:ChIJw5Yk7r91nkcR_y-npZFyI-0
Erzbischöfliches Ordinariat München-Freising,church,48.1411639,11.5712485,"Rochusstraße 5, München-Altstadt-Lehel",No rating,Church. Rating: No rating.,,https://www.google.com/maps/place/?q=place_id:ChIJK6gX7PN1nkcRuaYINg9QU-0
Universal Church,church,48.1645382,11.5614904,"Saarstraße 5, München",5,Church. Rating: 5.,,https://www.google.com/maps/place/?q=place_id:ChIJ25g17qXYnUcRJgFrz8LMjGk
Erzbischöfliches Ordinariat München,church,48.1396306,11.5692065,"Kapellenstraße 4, München-Altstadt-Lehel",3.6,Church. Rating: 3.6.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN33QtkuH9M3LcW53GbAxA2TTvRvnjh7DKBub8DMlLuyDSo8eC3dV9Fows66QcG_QGlIFRc87uWEXrCLZVBVLDu2veqOpbC6Rmsbi79ItvED1FCKrgMtUG8XoW-jOgA94QeslI5cxmFvsw6KTWGpzak56gBiaccy8ZxgKeqls_Xzme7eUgYf5SWt8CTEbWPwUJSk9vCrbxmyveHfBy_-oRSG8VOocQudHNNOZroMm8pw_0R1zuzyUhaxCS76vRmTMaLA2sZenDsMaD0i2M07QaO2QIlGL5mJu6GXZo8quuWTQQbr11lzaQ2epA7b1_cng02NcBDyPihOw9JPlZjerZ4oyokXpRVQsbrBtRPpsV8_3hXWvupyyFAn-e8QYcpP_4GnEHgQphcM5wyBQgJTjgTjSkHLS5v0I0AEOStDHOPZUIPOKaFIHwEG2QQCKl_K1bqZFYzunr2atupKsU9yw-EtaH88sCFixbibir_7BovUCY9wliWdwH4R2WJkBHIjr4f0lriTSL8A2xQHkqq6DS3Sn6LBnry0v5gJSCSgQ-UMnAp-jqDHZjjXLzJCqsTT9DUewNQtNeyuc0l6Z3oZbSMQbIFJi3-wXgp0NUUs09r1iBvXrE_ARraqewt_ejswRNVvEusM&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJb4peqPZ1nkcRqxcurCMd8eE
Bürgersaalkirche,church,48.138847,11.5682791,"Kapellenstraße 1, München-Altstadt-Lehel",4.7,2-story 18th-century church with a baroque facade & a historic interior sculpture & relief.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0fBSjx_F69FPjLi2rO-FKowfLAX7n-fFn_XoWlabjmIl8jkeYOhB85KHqgJElDwtwEdJcMbWoGRnjBRoIj78xE4XWIY3jn_GOsw9FClFLMAK090stKpqPgyhNr1O4EYZ5MDrrv5cWSynlS4U4l3NYb_blZCNCeyB4qyR3oMjsTWfX6CizE_B3XTDnXW-81_GXWtDEN6OW6mknUAnhZ4p2Hu_4zNPDNh65b_GHjSJl0u-YX0ANmgXOuUlSdKa7JBZ8cSoQHUZz0tnGcd7GGpmuOYVlAjZOoxAIVtjtdpJeinUp93oxfCggfFnQWIHc5DpulfLxxaRmlwmQNEjzYECVBzseCBjEE6aArtDU6SCejllF8WaZBfIvzEsMWbTMMeirAB55tMD47Bt047zxIMwccJX_pPsGFd6yiAccTeRY0NfgsTOvCMZ7Ohzo8iJ9okcz1Wq9JXokJlAvAqdwcb63GDa87QkhPqWT38zlNB-f8oyXYXTDXI3OkJEQP566KHjXTDTzAAJp1g1OI54hkFNB3Ivgm68JCoAINwHqgqj6HnQfD_0KDZMjXvxhtegQtalfMkGabInBCkKRjX8GN3xgHTl9dezItBO_Um60RfZmjXid7Yv62peUPGEkS1kYM70O1fA&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJb_M4ovZ1nkcRd8KRuyycl1k
Damenstiftskirche St. Anna,church,48.1373858,11.5691903,"Damenstiftstraße 1, München-Altstadt-Lehel",4.8,Church. Rating: 4.8.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2XuudCROQUgNdZaQL_wn478v_9WwEtoq2UScKtOxwLTTj-hIWUAl6QIR3Zh0-FIu8pBDe-PLnz-JMMFC2Xob1_BAVjmtyH7GetzFFPWDKhIoFKfRNNNxQ5z7n97YaXb9Gp0rcAIbbAXsYEerp5N5m_Ms2IoiEkFKR9L436ANEV3EuNBXDhZhls0fbJtSDCpP6Ql-x3N_GlgvGW_-6d12CCI3lfepguhgp2gaLz-QvyCDn6rapLZ8cr7T1w-tJlzT5gyu-bcDDmkHmjEjhlWr7vuNMQZRGeFkNyPNdaXohWMT5YoI4R_Hg_T7GVHtMcl9BvmnCFw8_S40sa2ioCHhuqVbv8JyuCWWfXzO2s00Ww1hs4BT-HE3LicjsDZIqn-ZhFCYIW5chnXe4ygLDW4N0sTkd659ZZjfDKCSTwQb9yN4cGrE_T_v4inQcLa9wkVKfXgzNRNJOt4gVBoNIRccnNt-o9vIGoVG2y8SiQiXkdUbNvleEPdVMfC43424Gt99yUWMRFqZYkYHZxeyhTkaQzbz6hDb-oST-us64_KPkVtpKC-pszNX30q9GG6xZOEZbWrQUscmRLy3u0j7rzYB7fSQlSKRodO4mPf_TIbpuWPQyDkGqx0wPZXO56TepBprREyA&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJwXil0fV1nkcRSlmjuaJQl54
Christengemeinschaft München,church,48.1573809,11.5859262,"Leopoldstraße 46B, München-Schwabing-Freimann",4.5,Church. Rating: 4.5.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN19LE-dHWKIDRQXS8znIrp0VLH9MEXliqgCt2170isQPNAyBogMGqeOGzJfzW_sclEwMwG1jA6mo5nrliCNAccbimhODjD1hUistPSk88Sg4Cx7Ew3c2kcnkgA4KfWSjS6EptqQIVmd_2BDDc2L1g8NSZfXJZCAKAFhVSW58Q6gcheQTikVq46JEeJ5SY3n58ShsJ9aIv5Xyvg5LOA7V-iNIflwmzB-PdH3dLnW4ovhZdG2_dCkvw9e4juDm3_R5V3uScLwtnPYaueGvptPGxHliBFpMd94d5JuJDh0TriuoFGGXQ8zzI1WaEnmi1sjyTLsO84cfoLuVYgWJz-nQ02GsODsO5Q6pFVSnLnVkBFdo1fu8QhVyRLEdXH33k648aYTBfeQjVAZon41OLe6g7Od-q8sLIbpU61tG4jSyWJ-ivwysIVgfwLNnjkAXct6KwoPtlPcIEZGO1pre7N7NLBOMHjungxc5u48afqpASticsCGM6lHA8HSGgR5XjT-RaiN7nI3S9OfpSA5O_xqYCqrSgMZeLj3LKTyF_5NIWvxvrk5GWpW79M9WjBKKoNkUSN4i8GKwoBTFHkdaqd11LUAazFJEmnT4uJrceonCHrCyfKa4uQNWjgCAU66V3JE&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJwTFNa791nkcRVp7tJhpgPsM
